date,match_id,home_team,away_team,team,player_id,player_name,minute,own_goal,penalty
1986-06-16,M-1986-39,Brazil,Poland,Brazil,P-79755,not applicable Josimar,55,False,False
1986-06-16,M-1986-39,Brazil,Poland,Brazil,P-12950,not applicable Edinho,79,False,False
1986-06-16,M-1986-39,Brazil,Poland,Brazil,P-90635,not applicable Careca,83,False,True
1986-06-16,M-1986-40,Argentina,Uruguay,Argentina,P-12666,Pedro Pasculli,42,False,False
1986-06-17,M-1986-41,Italy,France,France,P-08939,Michel Platini,15,False,False
1986-06-17,M-1986-41,Italy,France,France,P-22982,Yannick Stopyra,57,False,False
1986-06-17,M-1986-42,Morocco,West Germany,West Germany,P-49502,Lothar Matthäus,87,False,False
1986-06-18,M-1986-43,England,Paraguay,England,P-36651,Gary Lineker,31,False,False
1986-06-18,M-1986-43,England,Paraguay,England,P-18335,Peter Beardsley,56,False,False
1986-06-18,M-1986-43,England,Paraguay,England,P-36651,Gary Lineker,73,False,False
1986-06-18,M-1986-44,Denmark,Spain,Denmark,P-21213,Jesper Olsen,33,False,True
1986-06-18,M-1986-44,Denmark,Spain,Spain,P-12940,Emilio Butragueño,43,False,False
1986-06-18,M-1986-44,Denmark,Spain,Spain,P-12940,Emilio Butragueño,56,False,False
1986-06-18,M-1986-44,Denmark,Spain,Spain,P-93792,Andoni Goikoetxea,68,False,True
1986-06-18,M-1986-44,Denmark,Spain,Spain,P-12940,Emilio Butragueño,80,False,False
1986-06-18,M-1986-44,Denmark,Spain,Spain,P-12940,Emilio Butragueño,88,False,True
1986-06-21,M-1986-45,Brazil,France,Brazil,P-90635,not applicable Careca,17,False,False
1986-06-21,M-1986-45,Brazil,France,France,P-08939,Michel Platini,40,False,False
1986-06-22,M-1986-47,Argentina,England,Argentina,P-80404,Diego Maradona,51,False,False
1986-06-22,M-1986-47,Argentina,England,Argentina,P-80404,Diego Maradona,55,False,False
1986-06-22,M-1986-47,Argentina,England,England,P-36651,Gary Lineker,81,False,False
1986-06-22,M-1986-48,Spain,Belgium,Belgium,P-25456,Jan Ceulemans,35,False,False
1986-06-22,M-1986-48,Spain,Belgium,Spain,P-32414,Juan Antonio Señor,85,False,False
1986-06-25,M-1986-49,France,West Germany,West Germany,P-67713,Andreas Brehme,9,False,False
1986-06-25,M-1986-49,France,West Germany,West Germany,P-04572,Rudi Völler,90,False,False
1986-06-25,M-1986-50,Argentina,Belgium,Argentina,P-80404,Diego Maradona,51,False,False
1986-06-25,M-1986-50,Argentina,Belgium,Argentina,P-80404,Diego Maradona,63,False,False
1986-06-28,M-1986-51,Belgium,France,Belgium,P-25456,Jan Ceulemans,11,False,False
1986-06-28,M-1986-51,Belgium,France,France,P-80821,Jean-Marc Ferreri,27,False,False
1986-06-28,M-1986-51,Belgium,France,France,P-31235,Jean-Pierre Papin,43,False,False
1986-06-28,M-1986-51,Belgium,France,Belgium,P-47038,Nico Claesen,73,False,False
1986-06-28,M-1986-51,Belgium,France,France,P-05511,Bernard Genghini,104,False,False
1986-06-28,M-1986-51,Belgium,France,France,P-69834,Manuel Amoros,111,False,True
1986-06-29,M-1986-52,Argentina,West Germany,Argentina,P-62815,José Luis Brown,23,False,False
1986-06-29,M-1986-52,Argentina,West Germany,Argentina,P-02464,Jorge Valdano,56,False,False
1986-06-29,M-1986-52,Argentina,West Germany,West Germany,P-59574,Karl-Heinz Rummenigge,74,False,False
1986-06-29,M-1986-52,Argentina,West Germany,West Germany,P-04572,Rudi Völler,81,False,False
1986-06-29,M-1986-52,Argentina,West Germany,Argentina,P-95267,Jorge Burruchaga,84,False,False
1990-06-08,M-1990-01,Argentina,Cameroon,Cameroon,P-77989,François Omam-Biyik,67,False,False
1990-06-09,M-1990-02,Soviet Union,Romania,Romania,P-01137,Marius Lăcătuș,41,False,False
1990-06-09,M-1990-02,Soviet Union,Romania,Romania,P-01137,Marius Lăcătuș,55,False,True
1990-06-09,M-1990-03,United Arab Emirates,Colombia,Colombia,P-02405,Bernardo Redín,50,False,False
1990-06-09,M-1990-03,United Arab Emirates,Colombia,Colombia,P-49600,Carlos Valderrama,85,False,False
1990-06-09,M-1990-04,Italy,Austria,Italy,P-76544,Salvatore Schillaci,78,False,False
1990-06-10,M-1990-05,United States,Czechoslovakia,Czechoslovakia,P-71260,Tomáš Skuhravý,26,False,False
1990-06-10,M-1990-05,United States,Czechoslovakia,Czechoslovakia,P-08239,Michal Bílek,40,False,True
1990-06-10,M-1990-05,United States,Czechoslovakia,Czechoslovakia,P-73737,Ivan Hašek,50,False,False
1990-06-10,M-1990-05,United States,Czechoslovakia,United States,P-82723,Paul Caligiuri,60,False,False
1990-06-10,M-1990-05,United States,Czechoslovakia,Czechoslovakia,P-71260,Tomáš Skuhravý,78,False,False
1990-06-10,M-1990-05,United States,Czechoslovakia,Czechoslovakia,P-99987,Milan Luhový,93,False,False
1990-06-10,M-1990-06,Brazil,Sweden,Brazil,P-90635,not applicable Careca,40,False,False
1990-06-10,M-1990-06,Brazil,Sweden,Brazil,P-90635,not applicable Careca,63,False,False
1990-06-10,M-1990-06,Brazil,Sweden,Sweden,P-26281,Tomas Brolin,79,False,False
1990-06-10,M-1990-07,West Germany,Yugoslavia,West Germany,P-49502,Lothar Matthäus,28,False,False
1990-06-10,M-1990-07,West Germany,Yugoslavia,West Germany,P-91373,Jürgen Klinsmann,39,False,False
1990-06-10,M-1990-07,West Germany,Yugoslavia,Yugoslavia,P-01298,Davor Jozić,55,False,False
1990-06-10,M-1990-07,West Germany,Yugoslavia,West Germany,P-49502,Lothar Matthäus,64,False,False
1990-06-10,M-1990-07,West Germany,Yugoslavia,West Germany,P-04572,Rudi Völler,70,False,False
1990-06-11,M-1990-08,Costa Rica,Scotland,Costa Rica,P-18941,Juan Cayasso,49,False,False
1990-06-11,M-1990-09,England,Republic of Ireland,England,P-36651,Gary Lineker,9,False,False
1990-06-11,M-1990-09,England,Republic of Ireland,Republic of Ireland,P-72379,Kevin Sheedy,73,False,False
1990-06-12,M-1990-10,Belgium,South Korea,Belgium,P-28230,Marc Degryse,53,False,False
1990-06-12,M-1990-10,Belgium,South Korea,Belgium,P-39297,Michel De Wolf,64,False,False
1990-06-12,M-1990-11,Netherlands,Egypt,Netherlands,P-11241,Wim Kieft,58,False,False
1990-06-12,M-1990-11,Netherlands,Egypt,Egypt,P-62193,Magdi Abdelghani,83,False,True
1990-06-13,M-1990-13,Argentina,Soviet Union,Argentina,P-30977,Pedro Troglio,27,False,False
1990-06-13,M-1990-13,Argentina,Soviet Union,Argentina,P-95267,Jorge Burruchaga,79,False,False
1990-06-14,M-1990-14,Cameroon,Romania,Cameroon,P-58080,Roger Milla,76,False,False
1990-06-14,M-1990-14,Cameroon,Romania,Cameroon,P-58080,Roger Milla,86,False,False
1990-06-14,M-1990-14,Cameroon,Romania,Romania,P-67274,Gabi Balint,88,False,False
1990-06-14,M-1990-15,Yugoslavia,Colombia,Yugoslavia,P-01298,Davor Jozić,75,False,False
1990-06-14,M-1990-16,Italy,United States,Italy,P-75545,Giuseppe Giannini,11,False,False
1990-06-15,M-1990-17,Austria,Czechoslovakia,Czechoslovakia,P-08239,Michal Bílek,31,False,True
1990-06-15,M-1990-18,West Germany,United Arab Emirates,West Germany,P-04572,Rudi Völler,35,False,False
1990-06-15,M-1990-18,West Germany,United Arab Emirates,West Germany,P-91373,Jürgen Klinsmann,37,False,False
1990-06-15,M-1990-18,West Germany,United Arab Emirates,United Arab Emirates,P-90097,Khalid Ismaïl,46,False,False
1990-06-15,M-1990-18,West Germany,United Arab Emirates,West Germany,P-49502,Lothar Matthäus,47,False,False
1990-06-15,M-1990-18,West Germany,United Arab Emirates,West Germany,P-60022,Uwe Bein,58,False,False
1990-06-15,M-1990-18,West Germany,United Arab Emirates,West Germany,P-04572,Rudi Völler,75,False,False
1990-06-16,M-1990-19,Brazil,Costa Rica,Brazil,P-60969,not applicable Müller,33,False,False
1990-06-16,M-1990-20,Sweden,Scotland,Scotland,P-49470,Stuart McCall,11,False,False
1990-06-16,M-1990-20,Sweden,Scotland,Scotland,P-17223,Mo Johnston,81,False,True
1990-06-16,M-1990-20,Sweden,Scotland,Sweden,P-67329,Glenn Strömberg,86,False,False
1990-06-17,M-1990-23,Belgium,Uruguay,Belgium,P-05723,Leo Clijsters,15,False,False
1990-06-17,M-1990-23,Belgium,Uruguay,Belgium,P-97414,Enzo Scifo,24,False,False
1990-06-17,M-1990-23,Belgium,Uruguay,Belgium,P-25456,Jan Ceulemans,47,False,False
1990-06-17,M-1990-23,Belgium,Uruguay,Uruguay,P-52902,Pablo Bengoechea,73,False,False
1990-06-17,M-1990-24,South Korea,Spain,Spain,P-06498,not applicable Míchel,23,False,False
1990-06-17,M-1990-24,South Korea,Spain,South Korea,P-76411,Kwan Hwangbo,43,False,False
1990-06-17,M-1990-24,South Korea,Spain,Spain,P-06498,not applicable Míchel,61,False,False
1990-06-17,M-1990-24,South Korea,Spain,Spain,P-06498,not applicable Míchel,81,False,False
1990-06-18,M-1990-25,Argentina,Romania,Argentina,P-31161,Pedro Monzón,62,False,False
1990-06-18,M-1990-25,Argentina,Romania,Romania,P-67274,Gabi Balint,68,False,False
1990-06-18,M-1990-26,Cameroon,Soviet Union,Soviet Union,P-10906,Oleh Protasov,20,False,False
1990-06-18,M-1990-26,Cameroon,Soviet Union,Soviet Union,P-05885,Andrei Zygmantovich,29,False,False
1990-06-18,M-1990-26,Cameroon,Soviet Union,Soviet Union,P-27906,Oleksandr Zavarov,52,False,False
1990-06-18,M-1990-26,Cameroon,Soviet Union,Soviet Union,P-77250,Igor Dobrovolski,63,False,False
1990-06-19,M-1990-27,West Germany,Colombia,West Germany,P-89975,Pierre Littbarski,88,False,False
1990-06-19,M-1990-27,West Germany,Colombia,Colombia,P-69504,Freddy Rincón,93,False,False
1990-06-19,M-1990-28,Yugoslavia,United Arab Emirates,Yugoslavia,P-74361,Safet Sušić,5,False,False
1990-06-19,M-1990-28,Yugoslavia,United Arab Emirates,Yugoslavia,P-31892,Darko Pančev,9,False,False
1990-06-19,M-1990-28,Yugoslavia,United Arab Emirates,United Arab Emirates,P-56780,Ali Thani Jumaa,22,False,False
1990-06-19,M-1990-28,Yugoslavia,United Arab Emirates,Yugoslavia,P-31892,Darko Pančev,46,False,False
1990-06-19,M-1990-28,Yugoslavia,United Arab Emirates,Yugoslavia,P-62861,Robert Prosinečki,93,False,False
1990-06-19,M-1990-29,Austria,United States,Austria,P-07284,Andreas Ogris,49,False,False
1990-06-19,M-1990-29,Austria,United States,Austria,P-79953,Gerhard Rodax,63,False,False
1990-06-19,M-1990-29,Austria,United States,United States,P-93627,Bruce Murray,83,False,False
1990-06-19,M-1990-30,Italy,Czechoslovakia,Italy,P-76544,Salvatore Schillaci,9,False,False
1990-06-19,M-1990-30,Italy,Czechoslovakia,Italy,P-78756,Roberto Baggio,78,False,False
1990-06-20,M-1990-31,Brazil,Scotland,Brazil,P-60969,not applicable Müller,81,False,False
1990-06-20,M-1990-32,Sweden,Costa Rica,Sweden,P-60456,Johnny Ekström,32,False,False
1990-06-20,M-1990-32,Sweden,Costa Rica,Costa Rica,P-59912,Róger Flores,75,False,False
1990-06-20,M-1990-32,Sweden,Costa Rica,Costa Rica,P-02273,Hernán Medford,87,False,False
1990-06-21,M-1990-33,Belgium,Spain,Spain,P-06498,not applicable Míchel,26,False,True
1990-06-21,M-1990-33,Belgium,Spain,Belgium,P-92384,Patrick Vervoort,29,False,False
1990-06-21,M-1990-33,Belgium,Spain,Spain,P-82189,Alberto Górriz,38,False,False
1990-06-21,M-1990-34,South Korea,Uruguay,Uruguay,P-30100,Daniel Fonseca,91,False,False
1990-06-21,M-1990-35,England,Egypt,England,P-68510,Mark Wright,58,False,False
1990-06-21,M-1990-36,Republic of Ireland,Netherlands,Netherlands,P-32830,Ruud Gullit,11,False,False
1990-06-21,M-1990-36,Republic of Ireland,Netherlands,Republic of Ireland,P-51629,Niall Quinn,71,False,False
1990-06-23,M-1990-37,Cameroon,Colombia,Cameroon,P-58080,Roger Milla,106,False,False
1990-06-23,M-1990-37,Cameroon,Colombia,Cameroon,P-58080,Roger Milla,108,False,False
1990-06-23,M-1990-37,Cameroon,Colombia,Colombia,P-02405,Bernardo Redín,115,False,False
1990-06-23,M-1990-38,Czechoslovakia,Costa Rica,Czechoslovakia,P-71260,Tomáš Skuhravý,12,False,False
1990-06-23,M-1990-38,Czechoslovakia,Costa Rica,Costa Rica,P-74237,Rónald González Brenes,55,False,False
1990-06-23,M-1990-38,Czechoslovakia,Costa Rica,Czechoslovakia,P-71260,Tomáš Skuhravý,63,False,False
1990-06-23,M-1990-38,Czechoslovakia,Costa Rica,Czechoslovakia,P-16313,Luboš Kubík,76,False,False
1990-06-23,M-1990-38,Czechoslovakia,Costa Rica,Czechoslovakia,P-71260,Tomáš Skuhravý,82,False,False
1990-06-24,M-1990-39,Brazil,Argentina,Argentina,P-35873,Claudio Caniggia,81,False,False
1990-06-24,M-1990-40,West Germany,Netherlands,West Germany,P-91373,Jürgen Klinsmann,51,False,False
1990-06-24,M-1990-40,West Germany,Netherlands,West Germany,P-67713,Andreas Brehme,85,False,False
1990-06-24,M-1990-40,West Germany,Netherlands,Netherlands,P-72919,Ronald Koeman,89,False,True
1990-06-25,M-1990-42,Italy,Uruguay,Italy,P-76544,Salvatore Schillaci,65,False,False
1990-06-25,M-1990-42,Italy,Uruguay,Italy,P-35253,Aldo Serena,83,False,False
1990-06-26,M-1990-43,Spain,Yugoslavia,Yugoslavia,P-93318,Dragan Stojković,78,False,False
1990-06-26,M-1990-43,Spain,Yugoslavia,Spain,P-18314,Julio Salinas,84,False,False
1990-06-26,M-1990-43,Spain,Yugoslavia,Yugoslavia,P-93318,Dragan Stojković,93,False,False
1990-06-26,M-1990-44,England,Belgium,England,P-34450,David Platt,119,False,False
1990-06-30,M-1990-46,Republic of Ireland,Italy,Italy,P-76544,Salvatore Schillaci,38,False,False
1990-07-01,M-1990-47,Czechoslovakia,West Germany,West Germany,P-49502,Lothar Matthäus,25,False,True
1990-07-01,M-1990-48,Cameroon,England,England,P-34450,David Platt,25,False,False
1990-07-01,M-1990-48,Cameroon,England,Cameroon,P-44016,Emmanuel Kundé,61,False,True
1990-07-01,M-1990-48,Cameroon,England,Cameroon,P-41084,Eugène Ekéké,65,False,False
1990-07-01,M-1990-48,Cameroon,England,England,P-36651,Gary Lineker,83,False,True
1990-07-01,M-1990-48,Cameroon,England,England,P-36651,Gary Lineker,105,False,True
1990-07-03,M-1990-49,Argentina,Italy,Italy,P-76544,Salvatore Schillaci,17,False,False
1990-07-03,M-1990-49,Argentina,Italy,Argentina,P-35873,Claudio Caniggia,67,False,False
1990-07-04,M-1990-50,West Germany,England,West Germany,P-67713,Andreas Brehme,60,False,False
1990-07-04,M-1990-50,West Germany,England,England,P-36651,Gary Lineker,80,False,False
1990-07-07,M-1990-51,Italy,England,Italy,P-78756,Roberto Baggio,71,False,False
1990-07-07,M-1990-51,Italy,England,England,P-34450,David Platt,81,False,False
1990-07-07,M-1990-51,Italy,England,Italy,P-76544,Salvatore Schillaci,86,False,True
1990-07-08,M-1990-52,West Germany,Argentina,West Germany,P-67713,Andreas Brehme,85,False,True
1994-06-17,M-1994-01,Germany,Bolivia,Germany,P-91373,Jürgen Klinsmann,61,False,False
1994-06-17,M-1994-02,Spain,South Korea,Spain,P-18314,Julio Salinas,51,False,False
1994-06-17,M-1994-02,Spain,South Korea,Spain,P-00619,Andoni Goikoetxea,55,False,False
1994-06-17,M-1994-02,Spain,South Korea,South Korea,P-55097,Myung-bo Hong,85,False,False
1994-06-17,M-1994-02,Spain,South Korea,South Korea,P-65525,Jung-won Seo,90,False,False
1994-06-18,M-1994-03,United States,Switzerland,Switzerland,P-26437,Georges Bregy,39,False,False
1994-06-18,M-1994-03,United States,Switzerland,United States,P-67232,Eric Wynalda,44,False,False
1994-06-18,M-1994-04,Italy,Republic of Ireland,Republic of Ireland,P-95491,Ray Houghton,11,False,False
1994-06-18,M-1994-05,Colombia,Romania,Romania,P-69340,Florin Răducioiu,15,False,False
1994-06-18,M-1994-05,Colombia,Romania,Romania,P-30739,Gheorghe Hagi,34,False,False
1994-06-18,M-1994-05,Colombia,Romania,Colombia,P-55994,Adolfo Valencia,43,False,False
1994-06-18,M-1994-05,Colombia,Romania,Romania,P-69340,Florin Răducioiu,89,False,False
1994-06-19,M-1994-06,Belgium,Morocco,Belgium,P-28230,Marc Degryse,11,False,False
1994-06-19,M-1994-07,Norway,Mexico,Norway,P-72296,Kjetil Rekdal,84,False,False
1994-06-19,M-1994-08,Cameroon,Sweden,Sweden,P-75066,Roger Ljung,8,False,False
1994-06-19,M-1994-08,Cameroon,Sweden,Cameroon,P-43560,David Embé,31,False,False
1994-06-19,M-1994-08,Cameroon,Sweden,Cameroon,P-77989,François Omam-Biyik,47,False,False
1994-06-19,M-1994-08,Cameroon,Sweden,Sweden,P-63429,Martin Dahlin,75,False,False
1994-06-20,M-1994-09,Brazil,Russia,Brazil,P-61251,not applicable Romário,26,False,False
1994-06-20,M-1994-09,Brazil,Russia,Brazil,P-93386,not applicable Raí,52,False,True
1994-06-20,M-1994-10,Netherlands,Saudi Arabia,Saudi Arabia,P-21550,Fuad Anwar,18,False,False
1994-06-20,M-1994-10,Netherlands,Saudi Arabia,Netherlands,P-27957,Wim Jonk,50,False,False
1994-06-20,M-1994-10,Netherlands,Saudi Arabia,Netherlands,P-20827,Gaston Taument,86,False,False
1994-06-21,M-1994-11,Argentina,Greece,Argentina,P-84542,Gabriel Batistuta,2,False,False
1994-06-21,M-1994-11,Argentina,Greece,Argentina,P-84542,Gabriel Batistuta,44,False,False
1994-06-21,M-1994-11,Argentina,Greece,Argentina,P-80404,Diego Maradona,60,False,False
1994-06-21,M-1994-11,Argentina,Greece,Argentina,P-84542,Gabriel Batistuta,90,False,True
1994-06-21,M-1994-12,Germany,Spain,Spain,P-00619,Andoni Goikoetxea,14,False,False
1994-06-21,M-1994-12,Germany,Spain,Germany,P-91373,Jürgen Klinsmann,48,False,False
